time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010443000000,0.600,0.600,5.200,0.000,0.312,0.580,0.000,0.000,0.288,0.020,5.200,0.000
1477010443050000,0.860,0.600,5.200,0.002,0.886,0.312,8.149,-3.868,0.204,0.204,4.227,2.737
1477010443100000,1.120,0.600,5.199,0.005,1.164,0.461,4.370,2.246,0.169,0.185,3.485,2.582
1477010443150000,1.380,0.601,5.199,0.011,1.299,0.538,4.073,2.246,0.152,0.163,3.070,2.500
1477010443200000,1.640,0.601,5.198,0.018,1.557,0.659,4.157,2.119,0.141,0.148,2.785,2.425
1477010443250000,1.900,0.602,5.198,0.027,1.823,0.654,4.735,1.445,0.132,0.137,2.549,2.288
1477010443300000,2.160,0.604,5.197,0.038,2.094,0.720,4.795,1.339,0.125,0.134,2.365,2.175
1477010443350000,2.420,0.606,5.196,0.050,2.333,0.729,4.899,1.066,0.121,0.133,2.215,2.066
1477010443400000,2.679,0.609,5.195,0.065,2.595,0.767,4.938,0.969,0.117,0.136,2.090,1.971
1477010443450000,2.939,0.613,5.193,0.081,2.873,0.748,5.124,0.643,0.113,0.136,1.983,1.878
1477010443500000,3.199,0.617,5.191,0.099,3.106,0.755,5.102,0.548,0.111,0.136,1.891,1.796
1477010443550000,3.458,0.623,5.190,0.118,3.395,0.664,5.233,0.016,0.108,0.131,1.810,1.720
1477010443600000,3.718,0.629,5.188,0.140,3.707,0.584,5.347,-0.359,0.104,0.126,1.740,1.658
1477010443650000,3.977,0.637,5.185,0.163,3.989,0.601,5.451,-0.206,0.100,0.122,1.678,1.601
1477010443700000,4.236,0.645,5.183,0.188,4.271,0.586,5.468,-0.225,0.097,0.119,1.623,1.550
1477010443750000,4.495,0.655,5.180,0.214,4.528,0.605,5.290,-0.124,0.095,0.116,1.571,1.503
1477010443800000,4.754,0.667,5.176,0.243,4.708,0.692,5.108,0.256,0.092,0.112,1.525,1.459
1477010443850000,5.013,0.680,5.173,0.273,4.963,0.685,4.972,0.163,0.091,0.109,1.482,1.418
1477010443900000,5.272,0.694,5.169,0.304,5.266,0.673,5.080,0.078,0.088,0.107,1.443,1.381
1477010443950000,5.530,0.710,5.164,0.338,5.527,0.677,5.285,0.100,0.086,0.104,1.407,1.347
1477010444000000,5.788,0.728,5.159,0.373,5.830,0.686,5.359,0.106,0.084,0.102,1.374,1.316
1477010444050000,6.046,0.748,5.154,0.410,6.070,0.620,5.093,-0.159,0.083,0.103,1.342,1.291
1477010444100000,6.304,0.769,5.148,0.448,6.322,0.722,5.076,0.236,0.081,0.101,1.313,1.264
1477010444150000,6.561,0.793,5.142,0.488,6.572,0.754,5.033,0.303,0.079,0.100,1.285,1.238
1477010444200000,6.818,0.818,5.135,0.530,6.818,0.751,5.025,0.240,0.078,0.099,1.259,1.214
1477010444250000,7.075,0.846,5.127,0.573,7.060,0.733,4.823,0.124,0.076,0.099,1.236,1.194
1477010444300000,7.331,0.875,5.119,0.618,7.269,0.822,4.750,0.410,0.076,0.098,1.215,1.172
1477010444350000,7.587,0.907,5.109,0.665,7.571,0.835,5.202,0.410,0.074,0.097,1.194,1.152
1477010444400000,7.842,0.942,5.100,0.712,7.829,0.805,5.206,0.239,0.073,0.099,1.173,1.135
1477010444450000,8.097,0.979,5.089,0.762,8.078,0.821,4.952,0.231,0.072,0.101,1.154,1.120
1477010444500000,8.351,1.018,5.078,0.813,8.312,0.837,4.925,0.248,0.071,0.105,1.135,1.107
1477010444550000,8.605,1.060,5.065,0.865,8.581,0.947,5.264,0.626,0.070,0.105,1.118,1.090
1477010444600000,8.858,1.105,5.052,0.919,8.825,1.008,5.220,0.729,0.069,0.105,1.101,1.074
1477010444650000,9.110,1.152,5.038,0.974,9.118,1.049,5.247,0.732,0.068,0.105,1.085,1.059
1477010444700000,9.362,1.202,5.023,1.031,9.361,1.074,5.209,0.701,0.067,0.105,1.070,1.045
1477010444750000,9.613,1.255,5.007,1.089,9.640,1.156,5.251,0.852,0.067,0.105,1.056,1.031
1477010444800000,9.863,1.311,4.989,1.148,9.919,1.293,5.266,1.156,0.066,0.104,1.043,1.017
1477010444850000,10.112,1.370,4.971,1.208,10.164,1.384,4.936,1.219,0.066,0.103,1.029,1.004
1477010444900000,10.360,1.432,4.951,1.270,10.382,1.456,4.877,1.262,0.065,0.101,1.016,0.991
1477010444950000,10.607,1.497,4.930,1.333,10.613,1.533,4.624,1.274,0.064,0.100,1.004,0.979
1477010445000000,10.853,1.565,4.908,1.397,10.830,1.542,4.608,1.102,0.064,0.099,0.993,0.968
1477010445050000,11.098,1.637,4.884,1.462,11.103,1.578,4.892,1.054,0.063,0.098,0.981,0.958
1477010445100000,11.342,1.712,4.859,1.528,11.389,1.615,4.976,0.999,0.063,0.098,0.970,0.950
1477010445150000,11.584,1.790,4.833,1.596,11.621,1.653,4.853,0.950,0.062,0.099,0.959,0.945
1477010445200000,11.825,1.871,4.805,1.664,11.848,1.722,4.818,1.022,0.062,0.101,0.948,0.939
1477010445250000,12.065,1.956,4.776,1.733,12.107,1.811,5.019,1.173,0.061,0.102,0.938,0.932
1477010445300000,12.303,2.045,4.745,1.803,12.356,1.835,5.021,1.063,0.061,0.105,0.929,0.929
1477010445350000,12.539,2.137,4.713,1.873,12.615,1.881,5.136,1.050,0.061,0.111,0.921,0.926
1477010445400000,12.774,2.232,4.678,1.945,12.815,2.045,5.002,1.416,0.061,0.113,0.913,0.920
1477010445450000,13.007,2.331,4.643,2.017,13.084,2.162,5.156,1.587,0.061,0.114,0.907,0.913
1477010445500000,13.239,2.434,4.605,2.090,13.291,2.322,5.034,1.854,0.061,0.114,0.900,0.904
1477010445550000,13.468,2.540,4.566,2.163,13.462,2.456,4.509,1.917,0.061,0.113,0.891,0.896
1477010445600000,13.696,2.651,4.524,2.237,13.709,2.575,4.548,1.980,0.060,0.113,0.883,0.889
1477010445650000,13.921,2.764,4.481,2.311,13.930,2.678,4.519,1.995,0.060,0.112,0.875,0.881
1477010445700000,14.144,2.882,4.437,2.386,14.157,2.844,4.505,2.201,0.059,0.112,0.867,0.874
1477010445750000,14.365,3.003,4.390,2.461,14.411,2.952,4.740,2.220,0.059,0.111,0.860,0.866
1477010445800000,14.583,3.128,4.341,2.536,14.623,3.007,4.704,2.052,0.059,0.111,0.854,0.861
1477010445850000,14.799,3.257,4.290,2.612,14.854,3.164,4.739,2.243,0.058,0.111,0.849,0.855
1477010445900000,15.012,3.389,4.237,2.687,15.066,3.377,4.657,2.563,0.058,0.110,0.843,0.848
1477010445950000,15.223,3.526,4.183,2.762,15.276,3.534,4.383,2.600,0.058,0.109,0.836,0.841
1477010446000000,15.431,3.666,4.126,2.838,15.489,3.732,4.351,2.810,0.058,0.108,0.830,0.834
1477010446050000,15.636,3.810,4.067,2.913,15.703,3.847,4.298,2.720,0.058,0.107,0.824,0.828
1477010446100000,15.837,3.957,4.006,2.988,15.927,3.987,4.317,2.729,0.059,0.107,0.818,0.822
1477010446150000,16.036,4.109,3.943,3.063,16.128,4.120,4.068,2.665,0.060,0.106,0.812,0.817
1477010446200000,16.232,4.264,3.877,3.137,16.319,4.335,4.021,2.918,0.060,0.105,0.806,0.811
1477010446250000,16.424,4.422,3.810,3.211,16.534,4.482,4.082,2.927,0.061,0.105,0.800,0.806
1477010446300000,16.613,4.585,3.740,3.284,16.711,4.657,4.017,3.021,0.062,0.104,0.795,0.800
1477010446350000,16.798,4.751,3.668,3.357,16.872,4.806,3.567,2.914,0.062,0.104,0.789,0.796
1477010446400000,16.980,4.921,3.594,3.429,17.021,5.065,3.471,3.268,0.062,0.105,0.784,0.791
1477010446450000,17.158,5.094,3.518,3.500,17.199,5.202,3.470,3.179,0.062,0.105,0.778,0.786
1477010446500000,17.332,5.271,3.440,3.570,17.352,5.398,3.416,3.300,0.061,0.105,0.773,0.781
1477010446550000,17.502,5.451,3.359,3.639,17.517,5.525,3.327,3.159,0.061,0.105,0.767,0.778
1477010446600000,17.668,5.635,3.276,3.708,17.707,5.651,3.383,3.054,0.061,0.104,0.762,0.776
1477010446650000,17.830,5.822,3.192,3.775,17.863,5.808,3.214,3.020,0.060,0.103,0.757,0.776
1477010446700000,17.987,6.013,3.105,3.840,18.027,6.040,3.191,3.262,0.060,0.103,0.752,0.774
1477010446750000,18.140,6.206,3.015,3.905,18.185,6.227,3.177,3.335,0.060,0.102,0.747,0.771
1477010446800000,18.289,6.403,2.924,3.968,18.297,6.516,3.028,3.718,0.060,0.102,0.743,0.767
1477010446850000,18.433,6.603,2.831,4.029,18.434,6.710,2.885,3.703,0.059,0.102,0.738,0.763
1477010446900000,18.572,6.806,2.736,4.089,18.583,6.842,2.916,3.545,0.059,0.102,0.733,0.760
1477010446950000,18.706,7.012,2.638,4.147,18.740,7.031,2.993,3.598,0.059,0.101,0.730,0.758
1477010447000000,18.836,7.221,2.539,4.203,18.943,7.176,3.121,3.471,0.059,0.100,0.728,0.758
1477010447050000,18.960,7.433,2.438,4.257,19.043,7.335,2.724,3.337,0.060,0.100,0.724,0.760
1477010447100000,19.080,7.647,2.335,4.310,19.111,7.669,2.511,3.858,0.059,0.100,0.720,0.757
1477010447150000,19.194,7.864,2.229,4.360,19.240,7.855,2.520,3.838,0.059,0.099,0.717,0.755
1477010447200000,19.303,8.083,2.123,4.408,19.310,8.103,2.380,4.027,0.059,0.099,0.713,0.751
1477010447250000,19.406,8.305,2.014,4.454,19.413,8.298,2.360,4.020,0.059,0.098,0.710,0.748
1477010447300000,19.504,8.529,1.904,4.498,19.512,8.439,2.344,3.854,0.058,0.098,0.707,0.747
1477010447350000,19.597,8.755,1.792,4.540,19.615,8.616,2.179,3.753,0.058,0.099,0.705,0.748
1477010447400000,19.683,8.983,1.678,4.578,19.773,8.810,2.282,3.752,0.058,0.100,0.703,0.749
1477010447450000,19.765,9.213,1.563,4.615,19.859,9.001,2.045,3.685,0.059,0.102,0.701,0.751
1477010447500000,19.840,9.445,1.447,4.649,19.974,9.275,2.032,3.936,0.060,0.103,0.700,0.750
1477010447550000,19.909,9.678,1.329,4.680,20.032,9.464,1.707,3.816,0.061,0.105,0.698,0.752
1477010447600000,19.973,9.913,1.210,4.708,20.098,9.752,1.619,4.102,0.062,0.105,0.695,0.750
1477010447650000,20.030,10.149,1.090,4.734,20.155,10.006,1.580,4.287,0.063,0.106,0.693,0.748
1477010447700000,20.082,10.386,0.968,4.757,20.189,10.325,1.425,4.600,0.064,0.105,0.691,0.744
1477010447750000,20.127,10.625,0.846,4.777,20.209,10.544,1.058,4.461,0.064,0.105,0.688,0.741
1477010447800000,20.166,10.864,0.722,4.793,20.258,10.848,1.010,4.688,0.065,0.105,0.685,0.737
1477010447850000,20.199,11.104,0.598,4.807,20.278,11.113,0.878,4.760,0.065,0.104,0.682,0.733
1477010447900000,20.226,11.345,0.473,4.818,20.321,11.350,0.876,4.760,0.065,0.104,0.680,0.730
1477010447950000,20.247,11.586,0.347,4.826,20.278,11.568,0.277,4.489,0.065,0.103,0.676,0.727
1477010448000000,20.261,11.828,0.220,4.830,20.351,11.807,0.408,4.495,0.065,0.103,0.673,0.724
1477010448050000,20.269,12.069,0.093,4.832,20.374,12.037,0.576,4.608,0.066,0.102,0.672,0.721
1477010448100000,20.270,12.311,-0.034,4.830,20.355,12.363,0.419,4.898,0.066,0.102,0.670,0.717
1477010448150000,20.265,12.552,-0.162,4.825,20.317,12.572,-0.090,4.580,0.066,0.101,0.667,0.714
1477010448200000,20.254,12.793,-0.289,4.816,20.346,12.811,-0.018,4.590,0.066,0.101,0.664,0.711
1477010448250000,20.236,13.034,-0.417,4.804,20.346,13.013,-0.130,4.437,0.067,0.100,0.662,0.709
1477010448300000,20.212,13.274,-0.545,4.789,20.313,13.229,-0.188,4.433,0.067,0.100,0.659,0.706
1477010448350000,20.182,13.513,-0.673,4.771,20.282,13.442,-0.287,4.384,0.067,0.100,0.657,0.704
1477010448400000,20.145,13.751,-0.801,4.749,20.252,13.739,-0.364,4.602,0.068,0.099,0.656,0.701
1477010448450000,20.102,13.988,-0.928,4.724,20.208,13.938,-0.634,4.380,0.068,0.099,0.653,0.698
1477010448500000,20.052,14.223,-1.055,4.695,20.139,14.231,-0.760,4.601,0.068,0.099,0.651,0.695
1477010448550000,19.996,14.457,-1.181,4.663,20.072,14.441,-0.943,4.471,0.069,0.098,0.648,0.692
1477010448600000,19.934,14.690,-1.307,4.628,19.948,14.737,-1.166,4.708,0.068,0.098,0.646,0.689
1477010448650000,19.865,14.920,-1.432,4.589,19.881,14.938,-1.235,4.575,0.068,0.097,0.643,0.686
1477010448700000,19.791,15.149,-1.556,4.548,19.866,15.154,-1.116,4.512,0.068,0.097,0.642,0.683
1477010448750000,19.710,15.375,-1.679,4.502,19.760,15.327,-1.750,3.968,0.068,0.097,0.639,0.682
1477010448800000,19.623,15.599,-1.801,4.454,19.732,15.503,-1.594,3.872,0.068,0.097,0.636,0.681
1477010448850000,19.530,15.820,-1.922,4.402,19.656,15.679,-1.585,3.815,0.069,0.097,0.634,0.681
1477010448900000,19.431,16.039,-2.041,4.347,19.530,15.933,-1.731,4.011,0.069,0.097,0.632,0.678
1477010448950000,19.326,16.255,-2.159,4.289,19.432,16.125,-1.753,3.995,0.070,0.097,0.631,0.676
1477010449000000,19.215,16.468,-2.276,4.227,19.323,16.321,-1.806,4.000,0.070,0.098,0.630,0.674
1477010449050000,19.098,16.678,-2.391,4.163,19.215,16.497,-2.026,3.782,0.071,0.099,0.628,0.672
1477010449100000,18.976,16.884,-2.504,4.095,19.061,16.753,-2.193,3.988,0.071,0.099,0.626,0.669
1477010449150000,18.848,17.087,-2.616,4.025,18.915,16.931,-2.659,3.570,0.071,0.100,0.624,0.668
1477010449200000,18.714,17.287,-2.725,3.951,18.695,17.223,-2.944,3.910,0.071,0.100,0.621,0.665
1477010449250000,18.575,17.482,-2.833,3.875,18.575,17.428,-2.685,4.095,0.070,0.099,0.619,0.663
1477010449300000,18.431,17.674,-2.939,3.796,18.354,17.655,-2.919,4.205,0.070,0.099,0.617,0.661
1477010449350000,18.281,17.862,-3.042,3.714,18.199,17.846,-2.990,4.098,0.070,0.099,0.614,0.659
1477010449400000,18.127,18.045,-3.143,3.629,18.098,18.026,-2.855,4.008,0.070,0.098,0.612,0.658
1477010449450000,17.967,18.225,-3.242,3.542,17.923,18.169,-3.232,3.563,0.070,0.098,0.610,0.655
1477010449500000,17.803,18.399,-3.338,3.452,17.822,18.286,-3.044,3.372,0.070,0.098,0.608,0.653
1477010449550000,17.633,18.570,-3.432,3.360,17.697,18.449,-3.043,3.266,0.070,0.098,0.607,0.650
1477010449600000,17.459,18.735,-3.524,3.265,17.483,18.664,-3.229,3.435,0.069,0.098,0.605,0.648
1477010449650000,17.281,18.896,-3.613,3.168,17.308,18.789,-3.434,3.118,0.069,0.098,0.603,0.646
1477010449700000,17.098,19.052,-3.699,3.069,17.157,18.921,-3.368,3.046,0.069,0.098,0.601,0.643
1477010449750000,16.911,19.203,-3.782,2.968,16.986,19.088,-3.454,2.997,0.069,0.099,0.600,0.641
1477010449800000,16.720,19.349,-3.863,2.865,16.764,19.216,-3.574,2.975,0.069,0.099,0.598,0.638
1477010449850000,16.525,19.489,-3.940,2.759,16.565,19.370,-3.776,2.809,0.069,0.099,0.596,0.636
1477010449900000,16.326,19.625,-4.015,2.652,16.315,19.562,-3.971,2.965,0.069,0.099,0.594,0.634
1477010449950000,16.124,19.755,-4.087,2.544,16.085,19.640,-4.215,2.597,0.069,0.099,0.592,0.632
1477010450000000,15.918,19.879,-4.156,2.433,15.876,19.792,-4.221,2.649,0.068,0.099,0.590,0.630
1477010450050000,15.708,19.998,-4.222,2.321,15.680,19.909,-4.137,2.646,0.068,0.099,0.588,0.629
1477010450100000,15.496,20.111,-4.285,2.208,15.440,20.088,-4.251,2.778,0.068,0.098,0.586,0.628
1477010450150000,15.280,20.219,-4.344,2.093,15.202,20.240,-4.441,2.640,0.068,0.098,0.584,0.628
1477010450200000,15.061,20.320,-4.401,1.978,15.046,20.359,-4.247,2.575,0.068,0.098,0.582,0.627
1477010450250000,14.840,20.416,-4.454,1.861,14.805,20.440,-4.482,2.239,0.068,0.098,0.580,0.626
1477010450300000,14.616,20.506,-4.504,1.743,14.603,20.555,-4.423,2.234,0.068,0.097,0.578,0.625
1477010450350000,14.390,20.590,-4.551,1.624,14.354,20.645,-4.648,1.948,0.067,0.097,0.576,0.624
1477010450400000,14.161,20.669,-4.595,1.504,14.117,20.712,-4.646,1.884,0.067,0.097,0.574,0.622
1477010450450000,13.930,20.741,-4.636,1.384,13.869,20.785,-4.810,1.643,0.067,0.097,0.573,0.621
1477010450500000,13.698,20.807,-4.674,1.263,13.590,20.852,-4.912,1.630,0.068,0.096,0.571,0.619
1477010450550000,13.463,20.867,-4.708,1.142,13.331,20.885,-5.125,1.226,0.068,0.096,0.570,0.617
1477010450600000,13.227,20.921,-4.739,1.020,13.102,20.912,-5.032,1.133,0.069,0.096,0.569,0.615
1477010450650000,12.990,20.969,-4.767,0.898,12.859,20.971,-5.057,1.052,0.069,0.095,0.567,0.614
1477010450700000,12.751,21.011,-4.792,0.775,12.699,20.997,-4.783,0.944,0.069,0.095,0.565,0.612
1477010450750000,12.511,21.047,-4.814,0.653,12.430,21.041,-4.958,0.768,0.069,0.095,0.564,0.610
1477010450800000,12.269,21.076,-4.832,0.531,12.187,21.083,-4.945,0.775,0.069,0.094,0.562,0.608
1477010450850000,12.028,21.100,-4.848,0.409,11.938,21.102,-5.064,0.523,0.070,0.094,0.561,0.606
1477010450900000,11.785,21.117,-4.860,0.287,11.717,21.066,-4.946,0.369,0.069,0.094,0.559,0.604
1477010450950000,11.542,21.128,-4.870,0.165,11.459,21.050,-5.042,0.144,0.070,0.094,0.557,0.603
1477010451000000,11.298,21.134,-4.876,0.044,11.265,21.041,-4.869,0.079,0.069,0.094,0.556,0.601
1477010451050000,11.054,21.133,-4.880,-0.077,10.998,21.000,-5.002,-0.175,0.069,0.094,0.554,0.599
1477010451100000,10.810,21.126,-4.881,-0.197,10.811,20.960,-4.806,-0.275,0.069,0.095,0.552,0.597
1477010451150000,10.567,21.113,-4.878,-0.316,10.537,20.961,-4.894,-0.182,0.069,0.095,0.551,0.595
1477010451200000,10.323,21.094,-4.873,-0.435,10.222,21.021,-5.126,-0.008,0.069,0.095,0.549,0.594
1477010451250000,10.080,21.070,-4.866,-0.552,9.955,21.007,-5.257,-0.259,0.070,0.095,0.548,0.593
1477010451300000,9.837,21.039,-4.856,-0.669,9.815,20.957,-4.882,-0.391,0.069,0.095,0.547,0.592
1477010451350000,9.594,21.003,-4.843,-0.785,9.567,20.945,-4.892,-0.358,0.069,0.095,0.545,0.591
1477010451400000,9.353,20.961,-4.827,-0.900,9.415,20.893,-4.605,-0.472,0.069,0.095,0.544,0.590
1477010451450000,9.112,20.913,-4.809,-1.014,9.185,20.848,-4.710,-0.777,0.069,0.094,0.542,0.589
1477010451500000,8.872,20.859,-4.789,-1.126,8.849,20.838,-5.017,-0.669,0.069,0.094,0.541,0.588
1477010451550000,8.633,20.800,-4.766,-1.237,8.621,20.756,-5.027,-0.985,0.069,0.094,0.540,0.586
1477010451600000,8.396,20.736,-4.741,-1.347,8.335,20.675,-5.112,-1.040,0.069,0.094,0.539,0.585
1477010451650000,8.159,20.666,-4.714,-1.455,8.082,20.598,-5.160,-1.263,0.069,0.094,0.538,0.584
1477010451700000,7.924,20.590,-4.685,-1.562,7.858,20.510,-5.050,-1.329,0.069,0.094,0.538,0.582
1477010451750000,7.691,20.510,-4.653,-1.668,7.618,20.428,-5.101,-1.609,0.069,0.093,0.537,0.581
1477010451800000,7.459,20.424,-4.620,-1.772,7.284,20.376,-5.345,-1.519,0.070,0.093,0.538,0.579
1477010451850000,7.229,20.333,-4.584,-1.874,7.017,20.285,-5.358,-1.615,0.072,0.093,0.540,0.578
1477010451900000,7.001,20.236,-4.547,-1.975,6.778,20.194,-5.268,-1.646,0.073,0.093,0.541,0.577
1477010451950000,6.775,20.135,-4.509,-2.074,6.525,20.105,-5.263,-1.746,0.075,0.093,0.543,0.576
1477010452000000,6.551,20.029,-4.468,-2.171,6.315,20.005,-5.098,-1.790,0.077,0.092,0.543,0.575
1477010452050000,6.328,19.918,-4.426,-2.266,6.076,19.913,-5.096,-1.956,0.079,0.092,0.544,0.574
1477010452100000,6.108,19.803,-4.382,-2.360,5.837,19.815,-5.049,-1.962,0.082,0.092,0.545,0.573
