time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010443000000,0.600,0.600,5.200,0.000,0.000,0.000,0.000,0.000,0.600,0.600,5.200,0.000
1477010443050000,0.860,0.600,5.200,0.002,0.863,0.534,4.160,2.575,0.424,0.427,3.750,1.820
1477010443100000,1.120,0.600,5.199,0.005,0.863,0.534,4.160,2.575,0.377,0.351,3.120,2.100
1477010443150000,1.380,0.601,5.199,0.011,0.981,0.483,4.397,0.975,0.383,0.309,2.731,1.881
1477010443200000,1.640,0.601,5.198,0.018,0.981,0.483,4.397,0.975,0.452,0.282,2.469,1.736
1477010443250000,1.900,0.602,5.198,0.027,1.578,0.443,5.470,-0.691,0.433,0.265,2.257,1.612
1477010443300000,2.160,0.604,5.197,0.038,1.578,0.443,5.470,-0.691,0.457,0.253,2.092,1.518
1477010443350000,2.420,0.606,5.196,0.050,2.031,0.510,5.093,0.110,0.449,0.239,1.957,1.420
1477010443400000,2.679,0.609,5.195,0.065,2.031,0.510,5.093,0.110,0.475,0.228,1.846,1.339
1477010443450000,2.939,0.613,5.193,0.081,2.641,0.555,5.201,0.127,0.461,0.217,1.751,1.270
1477010443500000,3.199,0.617,5.191,0.099,2.641,0.555,5.201,0.127,0.470,0.208,1.669,1.211
1477010443550000,3.458,0.623,5.190,0.118,3.252,0.516,5.272,-0.094,0.454,0.201,1.598,1.161
1477010443600000,3.718,0.629,5.188,0.140,3.252,0.516,5.272,-0.094,0.455,0.196,1.536,1.117
1477010443650000,3.977,0.637,5.185,0.163,3.859,0.554,5.391,-0.010,0.440,0.190,1.481,1.078
1477010443700000,4.236,0.645,5.183,0.188,3.859,0.554,5.391,-0.010,0.436,0.185,1.432,1.042
1477010443750000,4.495,0.655,5.180,0.214,4.416,0.585,5.284,0.030,0.422,0.180,1.387,1.010
1477010443800000,4.754,0.667,5.176,0.243,4.416,0.585,5.284,0.030,0.418,0.176,1.346,0.982
1477010443850000,5.013,0.680,5.173,0.273,4.957,0.600,5.088,0.019,0.406,0.172,1.308,0.956
1477010443900000,5.272,0.694,5.169,0.304,4.957,0.600,5.088,0.019,0.402,0.169,1.273,0.933
1477010443950000,5.530,0.710,5.164,0.338,5.453,0.620,5.249,0.080,0.392,0.166,1.241,0.911
1477010444000000,5.788,0.728,5.159,0.373,5.453,0.620,5.249,0.080,0.390,0.163,1.211,0.891
1477010444050000,6.046,0.748,5.154,0.410,5.951,0.578,5.078,-0.014,0.381,0.164,1.183,0.875
1477010444100000,6.304,0.769,5.148,0.448,5.951,0.578,5.078,-0.014,0.380,0.165,1.158,0.862
1477010444150000,6.561,0.793,5.142,0.488,6.471,0.628,5.055,0.069,0.373,0.165,1.133,0.848
1477010444200000,6.818,0.818,5.135,0.530,6.471,0.628,5.055,0.069,0.372,0.166,1.110,0.836
1477010444250000,7.075,0.846,5.127,0.573,6.989,0.626,4.882,0.042,0.365,0.168,1.090,0.826
1477010444300000,7.331,0.875,5.119,0.618,6.989,0.626,4.882,0.042,0.364,0.172,1.071,0.818
1477010444350000,7.587,0.907,5.109,0.665,7.576,0.661,5.209,0.113,0.357,0.175,1.051,0.810
1477010444400000,7.842,0.942,5.100,0.712,7.576,0.661,5.209,0.113,0.355,0.180,1.033,0.804
1477010444450000,8.097,0.979,5.089,0.762,8.100,0.704,5.002,0.141,0.349,0.184,1.016,0.798
1477010444500000,8.351,1.018,5.078,0.813,8.100,0.704,5.002,0.141,0.346,0.189,1.000,0.795
1477010444550000,8.605,1.060,5.065,0.865,8.610,0.877,5.250,0.432,0.341,0.189,0.984,0.786
1477010444600000,8.858,1.105,5.052,0.919,8.610,0.877,5.250,0.432,0.338,0.191,0.970,0.779
1477010444650000,9.110,1.152,5.038,0.974,9.207,0.949,5.280,0.466,0.333,0.191,0.957,0.772
1477010444700000,9.362,1.202,5.023,1.031,9.207,0.949,5.280,0.466,0.330,0.193,0.944,0.767
1477010444750000,9.613,1.255,5.007,1.089,9.766,1.093,5.293,0.601,0.326,0.192,0.932,0.760
1477010444800000,9.863,1.311,4.989,1.148,9.766,1.093,5.293,0.601,0.322,0.193,0.921,0.755
1477010444850000,10.112,1.370,4.971,1.208,10.281,1.247,5.039,0.687,0.319,0.191,0.908,0.750
1477010444900000,10.360,1.432,4.951,1.270,10.281,1.247,5.039,0.687,0.315,0.191,0.897,0.746
1477010444950000,10.607,1.497,4.930,1.333,10.760,1.380,4.782,0.737,0.312,0.190,0.886,0.743
1477010445000000,10.853,1.565,4.908,1.397,10.760,1.380,4.782,0.737,0.309,0.190,0.875,0.741
1477010445050000,11.098,1.637,4.884,1.462,11.282,1.440,4.950,0.727,0.306,0.190,0.865,0.741
1477010445100000,11.342,1.712,4.859,1.528,11.282,1.440,4.950,0.727,0.303,0.192,0.855,0.742
1477010445150000,11.584,1.790,4.833,1.596,11.740,1.521,4.864,0.734,0.300,0.194,0.845,0.745
1477010445200000,11.825,1.871,4.805,1.664,11.740,1.521,4.864,0.734,0.297,0.199,0.836,0.750
1477010445250000,12.065,1.956,4.776,1.733,12.232,1.703,5.017,0.902,0.295,0.200,0.827,0.752
1477010445300000,12.303,2.045,4.745,1.803,12.232,1.703,5.017,0.902,0.292,0.204,0.819,0.755
1477010445350000,12.539,2.137,4.713,1.873,12.730,1.792,5.115,0.914,0.290,0.208,0.813,0.760
1477010445400000,12.774,2.232,4.678,1.945,12.730,1.792,5.115,0.914,0.287,0.216,0.807,0.767
1477010445450000,13.007,2.331,4.643,2.017,13.245,2.027,5.214,1.111,0.286,0.218,0.803,0.770
1477010445500000,13.239,2.434,4.605,2.090,13.245,2.027,5.214,1.111,0.284,0.223,0.800,0.774
1477010445550000,13.468,2.540,4.566,2.163,13.628,2.183,4.758,1.075,0.282,0.226,0.792,0.781
1477010445600000,13.696,2.651,4.524,2.237,13.628,2.183,4.758,1.075,0.279,0.233,0.785,0.790
1477010445650000,13.921,2.764,4.481,2.311,14.070,2.358,4.698,1.154,0.277,0.237,0.779,0.799
1477010445700000,14.144,2.882,4.437,2.386,14.070,2.358,4.698,1.154,0.275,0.246,0.772,0.809
1477010445750000,14.365,3.003,4.390,2.461,14.562,2.536,4.889,1.254,0.274,0.251,0.768,0.817
1477010445800000,14.583,3.128,4.341,2.536,14.562,2.536,4.889,1.254,0.271,0.261,0.765,0.828
1477010445850000,14.799,3.257,4.290,2.612,15.011,2.859,4.889,1.494,0.270,0.264,0.762,0.834
1477010445900000,15.012,3.389,4.237,2.687,15.011,2.859,4.889,1.494,0.268,0.271,0.761,0.841
1477010445950000,15.223,3.526,4.183,2.762,15.450,3.174,4.652,1.614,0.268,0.272,0.757,0.847
1477010446000000,15.431,3.666,4.126,2.838,15.450,3.174,4.652,1.614,0.265,0.277,0.754,0.855
1477010446050000,15.636,3.810,4.067,2.913,15.889,3.351,4.587,1.630,0.265,0.281,0.750,0.863
1477010446100000,15.837,3.957,4.006,2.988,15.889,3.351,4.587,1.630,0.263,0.289,0.748,0.873
1477010446150000,16.036,4.109,3.943,3.063,16.314,3.611,4.373,1.676,0.263,0.294,0.744,0.884
1477010446200000,16.232,4.264,3.877,3.137,16.314,3.611,4.373,1.676,0.262,0.302,0.741,0.895
1477010446250000,16.424,4.422,3.810,3.211,16.747,3.894,4.398,1.801,0.263,0.307,0.739,0.905
1477010446300000,16.613,4.585,3.740,3.284,16.747,3.894,4.398,1.801,0.261,0.316,0.738,0.917
1477010446350000,16.798,4.751,3.668,3.357,17.111,4.185,3.997,1.794,0.262,0.321,0.733,0.929
1477010446400000,16.980,4.921,3.594,3.429,17.111,4.185,3.997,1.794,0.261,0.331,0.730,0.943
1477010446450000,17.158,5.094,3.518,3.500,17.486,4.404,3.940,1.829,0.262,0.339,0.726,0.958
1477010446500000,17.332,5.271,3.440,3.570,17.486,4.404,3.940,1.829,0.260,0.352,0.723,0.973
1477010446550000,17.502,5.451,3.359,3.639,17.844,4.607,3.819,1.831,0.262,0.363,0.720,0.990
1477010446600000,17.668,5.635,3.276,3.708,17.844,4.607,3.819,1.831,0.261,0.380,0.718,1.007
1477010446650000,17.830,5.822,3.192,3.775,18.168,4.961,3.637,1.940,0.262,0.391,0.715,1.023
1477010446700000,17.987,6.013,3.105,3.840,18.168,4.961,3.637,1.940,0.261,0.407,0.713,1.039
1477010446750000,18.140,6.206,3.015,3.905,18.473,5.409,3.586,2.190,0.262,0.414,0.711,1.051
1477010446800000,18.289,6.403,2.924,3.968,18.473,5.409,3.586,2.190,0.261,0.427,0.711,1.064
1477010446850000,18.433,6.603,2.831,4.029,18.765,5.821,3.436,2.336,0.262,0.433,0.710,1.074
1477010446900000,18.572,6.806,2.736,4.089,18.765,5.821,3.436,2.336,0.262,0.445,0.710,1.085
1477010446950000,18.706,7.012,2.638,4.147,19.069,6.237,3.441,2.525,0.263,0.450,0.711,1.094
1477010447000000,18.836,7.221,2.539,4.203,19.069,6.237,3.441,2.525,0.263,0.461,0.713,1.103
1477010447050000,18.960,7.433,2.438,4.257,19.312,6.535,3.122,2.497,0.264,0.468,0.713,1.113
1477010447100000,19.080,7.647,2.335,4.310,19.312,6.535,3.122,2.497,0.264,0.481,0.714,1.124
1477010447150000,19.194,7.864,2.229,4.360,19.583,6.909,3.086,2.615,0.265,0.490,0.716,1.133
1477010447200000,19.303,8.083,2.123,4.408,19.583,6.909,3.086,2.615,0.266,0.503,0.719,1.143
1477010447250000,19.406,8.305,2.014,4.454,19.819,7.247,3.009,2.710,0.268,0.513,0.723,1.152
1477010447300000,19.504,8.529,1.904,4.498,19.819,7.247,3.009,2.710,0.268,0.528,0.729,1.162
1477010447350000,19.597,8.755,1.792,4.540,20.048,7.615,2.786,2.733,0.271,0.539,0.732,1.171
1477010447400000,19.683,8.983,1.678,4.578,20.048,7.615,2.786,2.733,0.272,0.555,0.737,1.181
1477010447450000,19.765,9.213,1.563,4.615,20.228,8.071,2.550,2.814,0.275,0.565,0.741,1.189
1477010447500000,19.840,9.445,1.447,4.649,20.228,8.071,2.550,2.814,0.277,0.580,0.746,1.198
1477010447550000,19.909,9.678,1.329,4.680,20.379,8.480,2.273,2.837,0.280,0.591,0.748,1.207
1477010447600000,19.973,9.913,1.210,4.708,20.379,8.480,2.273,2.837,0.281,0.606,0.752,1.216
1477010447650000,20.030,10.149,1.090,4.734,20.449,9.141,2.158,3.218,0.283,0.612,0.756,1.220
1477010447700000,20.082,10.386,0.968,4.757,20.449,9.141,2.158,3.218,0.284,0.622,0.762,1.224
1477010447750000,20.127,10.625,0.846,4.777,20.546,9.578,1.836,3.228,0.286,0.627,0.765,1.227
1477010447800000,20.166,10.864,0.722,4.793,20.546,9.578,1.836,3.228,0.287,0.638,0.769,1.231
1477010447850000,20.199,11.104,0.598,4.807,20.576,10.215,1.664,3.488,0.288,0.641,0.773,1.232
1477010447900000,20.226,11.345,0.473,4.818,20.576,10.215,1.664,3.488,0.289,0.648,0.778,1.233
1477010447950000,20.247,11.586,0.347,4.826,20.595,10.614,1.164,3.317,0.289,0.652,0.779,1.236
1477010448000000,20.261,11.828,0.220,4.830,20.595,10.614,1.164,3.317,0.290,0.660,0.780,1.239
1477010448050000,20.269,12.069,0.093,4.832,20.667,11.053,1.277,3.521,0.291,0.664,0.785,1.240
1477010448100000,20.270,12.311,-0.034,4.830,20.667,11.053,1.277,3.521,0.292,0.672,0.792,1.241
1477010448150000,20.265,12.552,-0.162,4.825,20.668,11.501,0.847,3.403,0.294,0.677,0.794,1.243
1477010448200000,20.254,12.793,-0.289,4.816,20.668,11.501,0.847,3.403,0.295,0.685,0.798,1.244
1477010448250000,20.236,13.034,-0.417,4.804,20.735,11.910,0.736,3.379,0.297,0.691,0.803,1.246
1477010448300000,20.212,13.274,-0.545,4.789,20.735,11.910,0.736,3.379,0.300,0.700,0.808,1.248
1477010448350000,20.182,13.513,-0.673,4.771,20.708,12.371,0.570,3.430,0.303,0.705,0.813,1.249
1477010448400000,20.145,13.751,-0.801,4.749,20.708,12.371,0.570,3.430,0.307,0.715,0.820,1.249
1477010448450000,20.102,13.988,-0.928,4.724,20.678,12.811,0.304,3.367,0.310,0.720,0.825,1.250
1477010448500000,20.052,14.223,-1.055,4.695,20.678,12.811,0.304,3.367,0.314,0.729,0.831,1.251
1477010448550000,19.996,14.457,-1.181,4.663,20.603,13.252,0.094,3.364,0.318,0.735,0.836,1.252
1477010448600000,19.934,14.690,-1.307,4.628,20.603,13.252,0.094,3.364,0.323,0.744,0.843,1.252
1477010448650000,19.865,14.920,-1.432,4.589,20.556,13.622,-0.039,3.348,0.328,0.751,0.849,1.252
1477010448700000,19.791,15.149,-1.556,4.548,20.556,13.622,-0.039,3.348,0.334,0.761,0.857,1.251
1477010448750000,19.710,15.375,-1.679,4.502,20.395,14.112,-0.611,3.021,0.339,0.767,0.859,1.253
1477010448800000,19.623,15.599,-1.801,4.454,20.395,14.112,-0.611,3.021,0.345,0.776,0.863,1.255
1477010448850000,19.530,15.820,-1.922,4.402,20.269,14.511,-0.705,3.064,0.350,0.782,0.866,1.256
1477010448900000,19.431,16.039,-2.041,4.347,20.269,14.511,-0.705,3.064,0.357,0.791,0.871,1.256
1477010448950000,19.326,16.255,-2.159,4.289,20.092,14.950,-0.816,3.168,0.362,0.797,0.876,1.255
1477010449000000,19.215,16.468,-2.276,4.227,20.092,14.950,-0.816,3.168,0.370,0.805,0.883,1.253
1477010449050000,19.098,16.678,-2.391,4.163,19.887,15.407,-1.097,3.096,0.375,0.810,0.887,1.252
1477010449100000,18.976,16.884,-2.504,4.095,19.887,15.407,-1.097,3.096,0.382,0.818,0.892,1.250
1477010449150000,18.848,17.087,-2.616,4.025,19.522,16.037,-1.619,2.893,0.386,0.820,0.893,1.249
1477010449200000,18.714,17.287,-2.725,3.951,19.522,16.037,-1.619,2.893,0.391,0.824,0.895,1.248
1477010449250000,18.575,17.482,-2.833,3.875,19.310,16.442,-1.527,3.118,0.395,0.826,0.899,1.245
1477010449300000,18.431,17.674,-2.939,3.796,19.310,16.442,-1.527,3.118,0.401,0.830,0.904,1.241
1477010449350000,18.281,17.862,-3.042,3.714,19.079,16.803,-1.673,3.092,0.405,0.832,0.909,1.237
1477010449400000,18.127,18.045,-3.143,3.629,19.079,16.803,-1.673,3.092,0.412,0.836,0.915,1.234
1477010449450000,17.967,18.225,-3.242,3.542,18.827,17.098,-2.037,2.793,0.418,0.839,0.917,1.231
1477010449500000,17.803,18.399,-3.338,3.452,18.827,17.098,-2.037,2.793,0.426,0.843,0.921,1.227
1477010449550000,17.633,18.570,-3.432,3.360,18.530,17.563,-2.169,2.802,0.431,0.844,0.924,1.224
1477010449600000,17.459,18.735,-3.524,3.265,18.530,17.563,-2.169,2.802,0.439,0.847,0.928,1.220
1477010449650000,17.281,18.896,-3.613,3.168,18.272,17.801,-2.398,2.555,0.446,0.850,0.930,1.216
1477010449700000,17.098,19.052,-3.699,3.069,18.272,17.801,-2.398,2.555,0.456,0.853,0.933,1.212
1477010449750000,16.911,19.203,-3.782,2.968,17.767,18.387,-2.676,2.661,0.460,0.853,0.935,1.208
1477010449800000,16.720,19.349,-3.863,2.865,17.767,18.387,-2.676,2.661,0.467,0.854,0.937,1.204
1477010449850000,16.525,19.489,-3.940,2.759,17.261,18.887,-3.015,2.555,0.469,0.852,0.937,1.200
1477010449900000,16.326,19.625,-4.015,2.652,17.261,18.887,-3.015,2.555,0.474,0.851,0.937,1.195
1477010449950000,16.124,19.755,-4.087,2.544,16.970,18.924,-3.304,2.216,0.478,0.851,0.936,1.192
1477010450000000,15.918,19.879,-4.156,2.433,16.970,18.924,-3.304,2.216,0.485,0.852,0.936,1.187
1477010450050000,15.708,19.998,-4.222,2.321,16.634,19.128,-3.303,2.245,0.489,0.852,0.936,1.183
1477010450100000,15.496,20.111,-4.285,2.208,16.634,19.128,-3.303,2.245,0.497,0.853,0.936,1.179
1477010450150000,15.280,20.219,-4.344,2.093,15.956,19.698,-3.643,2.320,0.498,0.851,0.935,1.175
1477010450200000,15.061,20.320,-4.401,1.978,15.956,19.698,-3.643,2.320,0.502,0.850,0.933,1.171
1477010450250000,14.840,20.416,-4.454,1.861,15.575,19.829,-3.849,2.049,0.504,0.848,0.932,1.168
1477010450300000,14.616,20.506,-4.504,1.743,15.575,19.829,-3.849,2.049,0.508,0.847,0.930,1.164
1477010450350000,14.390,20.590,-4.551,1.624,15.040,20.114,-4.100,1.859,0.509,0.845,0.928,1.160
1477010450400000,14.161,20.669,-4.595,1.504,15.040,20.114,-4.100,1.859,0.513,0.844,0.925,1.157
1477010450450000,13.930,20.741,-4.636,1.384,14.518,20.342,-4.334,1.652,0.513,0.842,0.923,1.153
1477010450500000,13.698,20.807,-4.674,1.263,14.518,20.342,-4.334,1.652,0.516,0.840,0.920,1.149
1477010450550000,13.463,20.867,-4.708,1.142,14.041,20.444,-4.605,1.272,0.516,0.838,0.917,1.146
1477010450600000,13.227,20.921,-4.739,1.020,14.041,20.444,-4.605,1.272,0.519,0.836,0.914,1.142
1477010450650000,12.990,20.969,-4.767,0.898,13.461,20.673,-4.759,1.182,0.519,0.833,0.911,1.139
1477010450700000,12.751,21.011,-4.792,0.775,13.461,20.673,-4.759,1.182,0.520,0.831,0.908,1.135
1477010450750000,12.511,21.047,-4.814,0.653,12.829,20.868,-4.965,1.009,0.519,0.829,0.905,1.132
1477010450800000,12.269,21.076,-4.832,0.531,12.829,20.868,-4.965,1.009,0.519,0.826,0.902,1.129
1477010450850000,12.028,21.100,-4.848,0.409,12.275,20.982,-5.133,0.776,0.518,0.824,0.900,1.126
1477010450900000,11.785,21.117,-4.860,0.287,12.275,20.982,-5.133,0.776,0.518,0.821,0.897,1.123
1477010450950000,11.542,21.128,-4.870,0.165,11.816,20.928,-5.230,0.465,0.517,0.819,0.895,1.120
1477010451000000,11.298,21.134,-4.876,0.044,11.816,20.928,-5.230,0.465,0.517,0.816,0.893,1.117
1477010451050000,11.054,21.133,-4.880,-0.077,11.391,20.792,-5.282,0.143,0.516,0.814,0.890,1.114
1477010451100000,10.810,21.126,-4.881,-0.197,11.391,20.792,-5.282,0.143,0.516,0.812,0.888,1.110
1477010451150000,10.567,21.113,-4.878,-0.316,10.722,20.871,-5.425,0.200,0.515,0.810,0.887,1.108
1477010451200000,10.323,21.094,-4.873,-0.435,10.722,20.871,-5.425,0.200,0.514,0.808,0.885,1.106
1477010451250000,10.080,21.070,-4.866,-0.552,10.069,20.951,-5.586,0.019,0.513,0.805,0.884,1.103
1477010451300000,9.837,21.039,-4.856,-0.669,10.069,20.951,-5.586,0.019,0.511,0.803,0.883,1.101
1477010451350000,9.594,21.003,-4.843,-0.785,9.470,20.981,-5.623,0.010,0.510,0.800,0.883,1.100
1477010451400000,9.353,20.961,-4.827,-0.900,9.470,20.981,-5.623,0.010,0.508,0.798,0.882,1.099
1477010451450000,9.112,20.913,-4.809,-1.014,8.926,20.959,-5.697,-0.296,0.507,0.796,0.882,1.097
1477010451500000,8.872,20.859,-4.789,-1.126,8.926,20.959,-5.697,-0.296,0.506,0.793,0.882,1.095
1477010451550000,8.633,20.800,-4.766,-1.237,8.540,20.767,-5.677,-0.655,0.504,0.791,0.882,1.093
1477010451600000,8.396,20.736,-4.741,-1.347,8.540,20.767,-5.677,-0.655,0.503,0.789,0.883,1.091
1477010451650000,8.159,20.666,-4.714,-1.455,8.058,20.616,-5.663,-0.964,0.502,0.787,0.883,1.089
1477010451700000,7.924,20.590,-4.685,-1.562,8.058,20.616,-5.663,-0.964,0.500,0.784,0.884,1.086
1477010451750000,7.691,20.510,-4.653,-1.668,7.520,20.507,-5.693,-1.280,0.499,0.782,0.885,1.084
1477010451800000,7.459,20.424,-4.620,-1.772,7.520,20.507,-5.693,-1.280,0.498,0.780,0.886,1.081
1477010451850000,7.229,20.333,-4.584,-1.874,7.036,20.302,-5.657,-1.453,0.496,0.778,0.887,1.079
1477010451900000,7.001,20.236,-4.547,-1.975,7.036,20.302,-5.657,-1.453,0.495,0.776,0.888,1.076
1477010451950000,6.775,20.135,-4.509,-2.074,6.501,20.141,-5.645,-1.578,0.494,0.773,0.890,1.074
1477010452000000,6.551,20.029,-4.468,-2.171,6.501,20.141,-5.645,-1.578,0.493,0.771,0.892,1.072
1477010452050000,6.328,19.918,-4.426,-2.266,5.943,20.003,-5.644,-1.749,0.492,0.769,0.894,1.070
1477010452100000,6.108,19.803,-4.382,-2.360,5.943,20.003,-5.644,-1.749,0.491,0.767,0.896,1.068
1477010452150000,5.890,19.682,-4.337,-2.452,5.499,19.703,-5.597,-2.148,0.490,0.765,0.899,1.065
1477010452200000,5.675,19.558,-4.291,-2.542,5.499,19.703,-5.597,-2.148,0.489,0.763,0.901,1.063
1477010452250000,5.461,19.428,-4.244,-2.630,5.114,19.380,-5.501,-2.368,0.489,0.761,0.904,1.060
1477010452300000,5.251,19.295,-4.195,-2.716,5.114,19.380,-5.501,-2.368,0.487,0.759,0.906,1.057
1477010452350000,5.042,19.157,-4.145,-2.801,4.700,19.151,-5.331,-2.353,0.487,0.757,0.908,1.055
1477010452400000,4.836,19.015,-4.094,-2.883,4.700,19.151,-5.331,-2.353,0.486,0.755,0.910,1.053
1477010452450000,4.633,18.869,-4.043,-2.964,4.151,18.897,-5.338,-2.625,0.486,0.753,0.913,1.050
1477010452500000,4.432,18.719,-3.990,-3.042,4.151,18.897,-5.338,-2.625,0.485,0.751,0.915,1.048
