time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010443000000,0.600,0.600,5.200,0.000,0.312,0.580,0.000,0.000,0.288,0.020,5.200,0.000
1477010443050000,0.860,0.600,5.200,0.002,0.312,0.580,0.000,0.000,0.438,0.020,5.200,0.001
1477010443100000,1.120,0.600,5.199,0.005,1.170,0.481,7.801,-0.899,0.358,0.070,4.504,0.522
1477010443150000,1.380,0.601,5.199,0.011,1.170,0.481,7.801,-0.899,0.328,0.085,4.111,0.641
1477010443200000,1.640,0.601,5.198,0.018,1.663,0.615,5.152,1.160,0.293,0.077,3.677,0.768
1477010443250000,1.900,0.602,5.198,0.027,1.663,0.615,5.152,1.160,0.285,0.070,3.357,0.840
1477010443300000,2.160,0.604,5.197,0.038,2.187,0.664,5.204,0.769,0.264,0.069,3.108,0.825
1477010443350000,2.420,0.606,5.196,0.050,2.187,0.664,5.204,0.769,0.260,0.067,2.907,0.813
1477010443400000,2.679,0.609,5.195,0.065,2.671,0.689,5.051,0.548,0.245,0.069,2.741,0.783
1477010443450000,2.939,0.613,5.193,0.081,2.671,0.689,5.051,0.548,0.248,0.070,2.601,0.757
1477010443500000,3.199,0.617,5.191,0.099,3.078,0.680,4.712,0.327,0.239,0.069,2.484,0.725
1477010443550000,3.458,0.623,5.190,0.118,3.078,0.680,4.712,0.327,0.254,0.068,2.383,0.697
1477010443600000,3.718,0.629,5.188,0.140,3.733,0.499,5.259,-0.309,0.244,0.075,2.289,0.681
1477010443650000,3.977,0.637,5.185,0.163,3.733,0.499,5.259,-0.309,0.244,0.081,2.206,0.669
1477010443700000,4.236,0.645,5.183,0.188,4.283,0.522,5.326,-0.162,0.236,0.084,2.132,0.652
1477010443750000,4.495,0.655,5.180,0.214,4.283,0.522,5.326,-0.162,0.234,0.088,2.064,0.638
1477010443800000,4.754,0.667,5.176,0.243,4.605,0.684,4.773,0.307,0.230,0.086,2.005,0.620
1477010443850000,5.013,0.680,5.173,0.273,4.605,0.684,4.773,0.307,0.244,0.083,1.951,0.602
1477010443900000,5.272,0.694,5.169,0.304,5.272,0.686,5.264,0.232,0.237,0.081,1.899,0.586
1477010443950000,5.530,0.710,5.164,0.338,5.272,0.686,5.264,0.232,0.238,0.079,1.851,0.572
1477010444000000,5.788,0.728,5.159,0.373,5.893,0.709,5.509,0.231,0.234,0.078,1.808,0.559
1477010444050000,6.046,0.748,5.154,0.410,5.893,0.709,5.509,0.231,0.231,0.076,1.768,0.548
1477010444100000,6.304,0.769,5.148,0.448,6.401,0.822,5.399,0.466,0.226,0.075,1.730,0.536
1477010444150000,6.561,0.793,5.142,0.488,6.401,0.822,5.399,0.466,0.224,0.074,1.694,0.524
1477010444200000,6.818,0.818,5.135,0.530,6.876,0.805,5.226,0.298,0.220,0.073,1.660,0.516
1477010444250000,7.075,0.846,5.127,0.573,6.876,0.805,5.226,0.298,0.219,0.072,1.628,0.509
1477010444300000,7.331,0.875,5.119,0.618,7.291,0.885,4.943,0.431,0.215,0.070,1.598,0.500
1477010444350000,7.587,0.907,5.109,0.665,7.291,0.885,4.943,0.431,0.218,0.069,1.569,0.493
1477010444400000,7.842,0.942,5.100,0.712,7.793,0.842,4.965,0.204,0.215,0.070,1.542,0.494
1477010444450000,8.097,0.979,5.089,0.762,7.793,0.842,4.965,0.204,0.218,0.074,1.517,0.496
1477010444500000,8.351,1.018,5.078,0.813,8.273,0.853,4.920,0.180,0.215,0.078,1.492,0.501
1477010444550000,8.605,1.060,5.065,0.865,8.273,0.853,4.920,0.180,0.220,0.085,1.469,0.508
1477010444600000,8.858,1.105,5.052,0.919,8.757,0.944,4.900,0.372,0.217,0.088,1.447,0.509
1477010444650000,9.110,1.152,5.038,0.974,8.757,0.944,4.900,0.372,0.222,0.094,1.425,0.512
1477010444700000,9.362,1.202,5.023,1.031,9.251,1.009,4.909,0.446,0.220,0.098,1.405,0.514
1477010444750000,9.613,1.255,5.007,1.089,9.251,1.009,4.909,0.446,0.225,0.105,1.386,0.518
1477010444800000,9.863,1.311,4.989,1.148,9.868,1.215,5.242,0.871,0.222,0.105,1.367,0.513
1477010444850000,10.112,1.370,4.971,1.208,9.868,1.215,5.242,0.871,0.223,0.107,1.350,0.509
1477010444900000,10.360,1.432,4.951,1.270,10.333,1.367,5.087,1.041,0.220,0.106,1.333,0.504
1477010444950000,10.607,1.497,4.930,1.333,10.333,1.367,5.087,1.041,0.221,0.106,1.316,0.500
1477010445000000,10.853,1.565,4.908,1.397,10.796,1.463,4.967,1.021,0.219,0.106,1.300,0.497
1477010445050000,11.098,1.637,4.884,1.462,10.796,1.463,4.967,1.021,0.221,0.108,1.285,0.496
1477010445100000,11.342,1.712,4.859,1.528,11.414,1.586,5.286,1.074,0.219,0.109,1.271,0.495
1477010445150000,11.584,1.790,4.833,1.596,11.414,1.586,5.286,1.074,0.218,0.112,1.259,0.496
1477010445200000,11.825,1.871,4.805,1.664,11.875,1.715,5.108,1.131,0.216,0.113,1.245,0.497
1477010445250000,12.065,1.956,4.776,1.733,11.875,1.715,5.108,1.131,0.215,0.117,1.233,0.499
1477010445300000,12.303,2.045,4.745,1.803,12.360,1.810,5.039,1.083,0.213,0.121,1.220,0.505
1477010445350000,12.539,2.137,4.713,1.873,12.360,1.810,5.039,1.083,0.212,0.129,1.208,0.512
1477010445400000,12.774,2.232,4.678,1.945,12.752,2.024,4.745,1.362,0.210,0.131,1.196,0.514
1477010445450000,13.007,2.331,4.643,2.017,12.752,2.024,4.745,1.362,0.211,0.137,1.184,0.517
1477010445500000,13.239,2.434,4.605,2.090,13.169,2.262,4.594,1.630,0.209,0.137,1.172,0.516
1477010445550000,13.468,2.540,4.566,2.163,13.169,2.262,4.594,1.630,0.211,0.142,1.161,0.516
1477010445600000,13.696,2.651,4.524,2.237,13.714,2.507,4.819,1.847,0.209,0.142,1.151,0.514
1477010445650000,13.921,2.764,4.481,2.311,13.714,2.507,4.819,1.847,0.209,0.145,1.141,0.513
1477010445700000,14.144,2.882,4.437,2.386,14.202,2.795,4.835,2.119,0.208,0.144,1.132,0.510
1477010445750000,14.365,3.003,4.390,2.461,14.202,2.795,4.835,2.119,0.207,0.145,1.123,0.507
1477010445800000,14.583,3.128,4.341,2.536,14.593,2.966,4.592,2.011,0.205,0.145,1.114,0.508
1477010445850000,14.799,3.257,4.290,2.612,14.593,2.966,4.592,2.011,0.205,0.149,1.105,0.510
1477010445900000,15.012,3.389,4.237,2.687,15.042,3.307,4.563,2.380,0.203,0.148,1.096,0.507
1477010445950000,15.223,3.526,4.183,2.762,15.042,3.307,4.563,2.380,0.203,0.150,1.088,0.505
1477010446000000,15.431,3.666,4.126,2.838,15.508,3.662,4.591,2.688,0.202,0.148,1.081,0.501
1477010446050000,15.636,3.810,4.067,2.913,15.508,3.662,4.591,2.688,0.201,0.148,1.074,0.498
1477010446100000,15.837,3.957,4.006,2.988,15.972,3.960,4.602,2.765,0.200,0.147,1.068,0.495
1477010446150000,16.036,4.109,3.943,3.063,15.972,3.960,4.602,2.765,0.198,0.147,1.063,0.492
1477010446200000,16.232,4.264,3.877,3.137,16.390,4.322,4.493,2.991,0.198,0.146,1.058,0.489
1477010446250000,16.424,4.422,3.810,3.211,16.390,4.322,4.493,2.991,0.196,0.146,1.053,0.486
1477010446300000,16.613,4.585,3.740,3.284,16.743,4.643,4.237,3.048,0.195,0.145,1.047,0.483
1477010446350000,16.798,4.751,3.668,3.357,16.743,4.643,4.237,3.048,0.194,0.144,1.041,0.481
1477010446400000,16.980,4.921,3.594,3.429,17.096,5.056,4.051,3.334,0.193,0.144,1.035,0.478
1477010446450000,17.158,5.094,3.518,3.500,17.096,5.056,4.051,3.334,0.192,0.143,1.030,0.475
1477010446500000,17.332,5.271,3.440,3.570,17.414,5.408,3.822,3.384,0.191,0.143,1.024,0.472
1477010446550000,17.502,5.451,3.359,3.639,17.414,5.408,3.822,3.384,0.190,0.142,1.018,0.469
1477010446600000,17.668,5.635,3.276,3.708,17.792,5.696,3.810,3.252,0.189,0.142,1.013,0.469
1477010446650000,17.830,5.822,3.192,3.775,17.792,5.696,3.810,3.252,0.188,0.141,1.009,0.470
1477010446700000,17.987,6.013,3.105,3.840,18.154,6.083,3.760,3.412,0.188,0.141,1.005,0.469
1477010446750000,18.140,6.206,3.015,3.905,18.154,6.083,3.760,3.412,0.186,0.140,1.002,0.470
1477010446800000,18.289,6.403,2.924,3.968,18.401,6.522,3.420,3.670,0.186,0.140,0.997,0.468
1477010446850000,18.433,6.603,2.831,4.029,18.401,6.522,3.420,3.670,0.184,0.140,0.993,0.467
1477010446900000,18.572,6.806,2.736,4.089,18.660,6.836,3.202,3.531,0.183,0.139,0.988,0.468
1477010446950000,18.706,7.012,2.638,4.147,18.660,6.836,3.202,3.531,0.182,0.139,0.984,0.470
1477010447000000,18.836,7.221,2.539,4.203,19.048,7.187,3.380,3.525,0.183,0.138,0.982,0.473
1477010447050000,18.960,7.433,2.438,4.257,19.048,7.187,3.380,3.525,0.182,0.140,0.981,0.477
1477010447100000,19.080,7.647,2.335,4.310,19.233,7.675,2.976,3.882,0.182,0.139,0.978,0.477
1477010447150000,19.194,7.864,2.229,4.360,19.233,7.675,2.976,3.882,0.181,0.140,0.976,0.477
1477010447200000,19.303,8.083,2.123,4.408,19.366,8.090,2.544,3.953,0.180,0.139,0.971,0.476
1477010447250000,19.406,8.305,2.014,4.454,19.366,8.090,2.544,3.953,0.179,0.140,0.967,0.477
1477010447300000,19.504,8.529,1.904,4.498,19.508,8.412,2.247,3.760,0.178,0.140,0.962,0.481
1477010447350000,19.597,8.755,1.792,4.540,19.508,8.412,2.247,3.760,0.177,0.144,0.958,0.485
1477010447400000,19.683,8.983,1.678,4.578,19.844,8.830,2.541,3.872,0.177,0.144,0.957,0.488
1477010447450000,19.765,9.213,1.563,4.615,19.844,8.830,2.541,3.872,0.176,0.149,0.957,0.492
1477010447500000,19.840,9.445,1.447,4.649,20.123,9.317,2.605,4.134,0.177,0.149,0.960,0.492
1477010447550000,19.909,9.678,1.329,4.680,20.123,9.317,2.605,4.134,0.178,0.153,0.964,0.492
1477010447600000,19.973,9.913,1.210,4.708,20.290,9.804,2.360,4.328,0.180,0.152,0.966,0.491
1477010447650000,20.030,10.149,1.090,4.734,20.290,9.804,2.360,4.328,0.181,0.156,0.969,0.491
1477010447700000,20.082,10.386,0.968,4.757,20.378,10.332,1.969,4.579,0.183,0.155,0.970,0.488
1477010447750000,20.127,10.625,0.846,4.777,20.378,10.332,1.969,4.579,0.183,0.157,0.972,0.486
1477010447800000,20.166,10.864,0.722,4.793,20.491,10.881,1.748,4.819,0.185,0.156,0.972,0.484
1477010447850000,20.199,11.104,0.598,4.807,20.491,10.881,1.748,4.819,0.187,0.157,0.974,0.481
1477010447900000,20.226,11.345,0.473,4.818,20.522,11.357,1.369,4.803,0.188,0.156,0.973,0.479
1477010447950000,20.247,11.586,0.347,4.826,20.522,11.357,1.369,4.803,0.189,0.157,0.974,0.476
1477010448000000,20.261,11.828,0.220,4.830,20.640,11.880,1.320,4.917,0.192,0.156,0.975,0.474
1477010448050000,20.269,12.069,0.093,4.832,20.640,11.880,1.320,4.917,0.195,0.157,0.978,0.472
