time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010443000000,0.600,0.600,5.200,0.000,0.312,0.580,0.000,0.000,0.288,0.020,5.200,0.000
1477010443050000,0.860,0.600,5.200,0.002,0.886,0.312,8.149,-3.868,0.204,0.204,4.227,2.737
1477010443100000,1.120,0.600,5.199,0.005,1.164,0.461,4.369,2.246,0.169,0.185,3.485,2.582
1477010443150000,1.380,0.601,5.199,0.011,1.298,0.538,4.100,2.275,0.152,0.163,3.067,2.506
1477010443200000,1.640,0.601,5.198,0.018,1.557,0.661,4.180,2.151,0.141,0.148,2.781,2.436
1477010443250000,1.900,0.602,5.198,0.027,1.824,0.659,4.659,1.517,0.132,0.137,2.548,2.306
1477010443300000,2.160,0.604,5.197,0.038,2.092,0.728,4.714,1.421,0.125,0.136,2.366,2.198
1477010443350000,2.420,0.606,5.196,0.050,2.332,0.741,4.818,1.193,0.121,0.136,2.218,2.095
1477010443400000,2.679,0.609,5.195,0.065,2.590,0.786,4.851,1.115,0.118,0.141,2.094,2.006
1477010443450000,2.939,0.613,5.193,0.081,2.869,0.777,5.003,0.871,0.114,0.143,1.987,1.919
1477010443500000,3.199,0.617,5.191,0.099,3.098,0.794,4.985,0.798,0.113,0.147,1.896,1.842
1477010443550000,3.458,0.623,5.190,0.118,3.384,0.727,5.104,0.427,0.110,0.144,1.815,1.766
1477010443600000,3.718,0.629,5.188,0.140,3.691,0.673,5.191,0.160,0.106,0.138,1.744,1.697
1477010443650000,3.977,0.637,5.185,0.163,3.978,0.679,5.319,0.161,0.102,0.134,1.681,1.635
1477010443700000,4.236,0.645,5.183,0.188,4.257,0.665,5.342,0.092,0.099,0.129,1.625,1.580
1477010443750000,4.495,0.655,5.180,0.214,4.519,0.670,5.278,0.085,0.096,0.125,1.573,1.530
1477010443800000,4.754,0.667,5.176,0.243,4.706,0.727,5.153,0.255,0.094,0.122,1.526,1.484
1477010443850000,5.013,0.680,5.173,0.273,4.961,0.717,5.054,0.177,0.092,0.119,1.483,1.443
1477010443900000,5.272,0.694,5.169,0.304,5.266,0.704,5.139,0.108,0.090,0.116,1.444,1.405
1477010443950000,5.530,0.710,5.164,0.338,5.528,0.703,5.246,0.103,0.087,0.113,1.407,1.370
1477010444000000,5.788,0.728,5.159,0.373,5.828,0.705,5.308,0.090,0.086,0.111,1.374,1.339
1477010444050000,6.046,0.748,5.154,0.410,6.067,0.653,5.150,-0.069,0.084,0.110,1.342,1.312
1477010444100000,6.304,0.769,5.148,0.448,6.324,0.724,5.144,0.131,0.082,0.108,1.313,1.285
1477010444150000,6.561,0.793,5.142,0.488,6.575,0.745,5.096,0.165,0.080,0.106,1.285,1.259
1477010444200000,6.818,0.818,5.135,0.530,6.823,0.744,5.085,0.140,0.079,0.105,1.259,1.236
1477010444250000,7.075,0.846,5.127,0.573,7.064,0.730,4.937,0.078,0.077,0.105,1.235,1.216
1477010444300000,7.331,0.875,5.119,0.618,7.280,0.798,4.881,0.245,0.076,0.105,1.213,1.196
1477010444350000,7.587,0.907,5.109,0.665,7.579,0.810,5.140,0.257,0.075,0.104,1.191,1.177
1477010444400000,7.842,0.942,5.100,0.712,7.833,0.793,5.136,0.182,0.074,0.106,1.171,1.160
1477010444450000,8.097,0.979,5.089,0.762,8.081,0.807,5.006,0.183,0.073,0.109,1.151,1.146
1477010444500000,8.351,1.018,5.078,0.813,8.318,0.825,4.982,0.205,0.072,0.113,1.132,1.132
1477010444550000,8.605,1.060,5.065,0.865,8.589,0.910,5.187,0.420,0.071,0.114,1.115,1.117
1477010444600000,8.858,1.105,5.052,0.919,8.830,0.968,5.151,0.513,0.070,0.115,1.098,1.103
1477010444650000,9.110,1.152,5.038,0.974,9.122,1.003,5.219,0.533,0.069,0.116,1.082,1.089
1477010444700000,9.362,1.202,5.023,1.031,9.362,1.038,5.183,0.556,0.068,0.118,1.067,1.076
1477010444750000,9.613,1.255,5.007,1.089,9.643,1.105,5.238,0.654,0.067,0.119,1.053,1.064
1477010444800000,9.863,1.311,4.989,1.148,9.922,1.232,5.255,0.879,0.067,0.118,1.039,1.050
1477010444850000,10.112,1.370,4.971,1.208,10.168,1.306,5.067,0.927,0.067,0.117,1.026,1.037
1477010444900000,10.360,1.432,4.951,1.270,10.391,1.390,5.011,1.022,0.066,0.115,1.012,1.025
1477010444950000,10.607,1.497,4.930,1.333,10.622,1.456,4.814,1.034,0.065,0.114,1.000,1.013
1477010445000000,10.853,1.565,4.908,1.397,10.843,1.493,4.782,1.002,0.064,0.113,0.988,1.002
1477010445050000,11.098,1.637,4.884,1.462,11.113,1.534,4.911,0.985,0.064,0.113,0.976,0.993
1477010445100000,11.342,1.712,4.859,1.528,11.395,1.588,4.971,0.992,0.063,0.113,0.965,0.985
1477010445150000,11.584,1.790,4.833,1.596,11.627,1.630,4.889,0.969,0.063,0.115,0.954,0.978
1477010445200000,11.825,1.871,4.805,1.664,11.855,1.703,4.859,1.028,0.062,0.116,0.943,0.972
1477010445250000,12.065,1.956,4.776,1.733,12.115,1.784,4.978,1.114,0.062,0.118,0.933,0.966
1477010445300000,12.303,2.045,4.745,1.803,12.358,1.822,4.971,1.074,0.062,0.121,0.924,0.961
1477010445350000,12.539,2.137,4.713,1.873,12.618,1.872,5.062,1.072,0.062,0.125,0.916,0.958
1477010445400000,12.774,2.232,4.678,1.945,12.820,2.015,4.966,1.290,0.062,0.128,0.907,0.953
1477010445450000,13.007,2.331,4.643,2.017,13.091,2.117,5.095,1.397,0.063,0.130,0.900,0.947
1477010445500000,13.239,2.434,4.605,2.090,13.297,2.268,5.003,1.592,0.063,0.131,0.893,0.941
1477010445550000,13.468,2.540,4.566,2.163,13.475,2.378,4.683,1.626,0.062,0.132,0.885,0.934
1477010445600000,13.696,2.651,4.524,2.237,13.724,2.510,4.701,1.740,0.061,0.132,0.877,0.928
1477010445650000,13.921,2.764,4.481,2.311,13.946,2.603,4.640,1.750,0.061,0.133,0.869,0.923
1477010445700000,14.144,2.882,4.437,2.386,14.175,2.773,4.622,1.942,0.061,0.132,0.861,0.916
1477010445750000,14.365,3.003,4.390,2.461,14.430,2.873,4.754,1.963,0.061,0.132,0.855,0.910
1477010445800000,14.583,3.128,4.341,2.536,14.636,2.957,4.702,1.935,0.061,0.133,0.849,0.906
1477010445850000,14.799,3.257,4.290,2.612,14.870,3.098,4.740,2.051,0.061,0.133,0.843,0.901
1477010445900000,15.012,3.389,4.237,2.687,15.082,3.306,4.678,2.299,0.061,0.133,0.838,0.895
1477010445950000,15.223,3.526,4.183,2.762,15.296,3.445,4.523,2.325,0.061,0.132,0.832,0.889
1477010446000000,15.431,3.666,4.126,2.838,15.511,3.651,4.488,2.533,0.061,0.131,0.827,0.883
1477010446050000,15.636,3.810,4.067,2.913,15.726,3.762,4.425,2.487,0.062,0.130,0.821,0.877
1477010446100000,15.837,3.957,4.006,2.988,15.947,3.924,4.420,2.573,0.063,0.129,0.816,0.872
1477010446150000,16.036,4.109,3.943,3.063,16.149,4.051,4.240,2.533,0.064,0.128,0.811,0.867
1477010446200000,16.232,4.264,3.877,3.137,16.344,4.269,4.197,2.746,0.065,0.127,0.806,0.862
1477010446250000,16.424,4.422,3.810,3.211,16.560,4.409,4.194,2.747,0.067,0.126,0.801,0.857
1477010446300000,16.613,4.585,3.740,3.284,16.736,4.597,4.128,2.869,0.068,0.125,0.796,0.853
1477010446350000,16.798,4.751,3.668,3.357,16.899,4.737,3.814,2.793,0.069,0.124,0.791,0.849
1477010446400000,16.980,4.921,3.594,3.429,17.057,4.994,3.737,3.066,0.069,0.124,0.785,0.844
1477010446450000,17.158,5.094,3.518,3.500,17.235,5.127,3.660,3.005,0.069,0.123,0.780,0.840
1477010446500000,17.332,5.271,3.440,3.570,17.388,5.337,3.599,3.146,0.069,0.122,0.774,0.836
1477010446550000,17.502,5.451,3.359,3.639,17.552,5.466,3.488,3.059,0.068,0.122,0.769,0.833
1477010446600000,17.668,5.635,3.276,3.708,17.736,5.618,3.505,3.056,0.068,0.121,0.764,0.830
1477010446650000,17.830,5.822,3.192,3.775,17.892,5.771,3.355,3.018,0.068,0.120,0.759,0.829
1477010446700000,17.987,6.013,3.105,3.840,18.058,6.002,3.337,3.198,0.068,0.119,0.755,0.827
1477010446750000,18.140,6.206,3.015,3.905,18.219,6.178,3.290,3.225,0.069,0.118,0.750,0.825
1477010446800000,18.289,6.403,2.924,3.968,18.336,6.457,3.182,3.497,0.068,0.118,0.746,0.822
1477010446850000,18.433,6.603,2.831,4.029,18.478,6.636,3.067,3.479,0.068,0.117,0.742,0.819
1477010446900000,18.572,6.806,2.736,4.089,18.618,6.799,3.047,3.457,0.068,0.116,0.738,0.817
1477010446950000,18.706,7.012,2.638,4.147,18.776,6.981,3.067,3.482,0.068,0.116,0.735,0.815
1477010447000000,18.836,7.221,2.539,4.203,18.966,7.151,3.133,3.463,0.069,0.115,0.733,0.814
1477010447050000,18.960,7.433,2.438,4.257,19.068,7.308,2.864,3.370,0.070,0.115,0.730,0.815
1477010447100000,19.080,7.647,2.335,4.310,19.150,7.619,2.723,3.700,0.070,0.115,0.727,0.813
1477010447150000,19.194,7.864,2.229,4.360,19.280,7.798,2.679,3.674,0.070,0.114,0.724,0.812
1477010447200000,19.303,8.083,2.123,4.408,19.352,8.049,2.556,3.837,0.070,0.114,0.722,0.809
1477010447250000,19.406,8.305,2.014,4.454,19.459,8.234,2.505,3.821,0.069,0.113,0.719,0.807
1477010447300000,19.504,8.529,1.904,4.498,19.548,8.402,2.446,3.781,0.069,0.113,0.718,0.806
1477010447350000,19.597,8.755,1.792,4.540,19.651,8.577,2.314,3.710,0.069,0.114,0.716,0.807
1477010447400000,19.683,8.983,1.678,4.578,19.802,8.788,2.370,3.757,0.070,0.116,0.715,0.807
1477010447450000,19.765,9.213,1.563,4.615,19.890,8.973,2.189,3.695,0.071,0.118,0.715,0.808
1477010447500000,19.840,9.445,1.447,4.649,20.007,9.244,2.182,3.881,0.072,0.119,0.715,0.808
1477010447550000,19.909,9.678,1.329,4.680,20.069,9.425,1.929,3.777,0.074,0.121,0.714,0.809
1477010447600000,19.973,9.913,1.210,4.708,20.142,9.709,1.862,3.990,0.076,0.122,0.713,0.808
1477010447650000,20.030,10.149,1.090,4.734,20.208,9.940,1.791,4.059,0.077,0.124,0.713,0.807
1477010447700000,20.082,10.386,0.968,4.757,20.246,10.257,1.663,4.315,0.079,0.124,0.713,0.804
1477010447750000,20.127,10.625,0.846,4.777,20.276,10.457,1.396,4.204,0.080,0.124,0.711,0.802
1477010447800000,20.166,10.864,0.722,4.793,20.323,10.773,1.325,4.436,0.081,0.124,0.710,0.798
1477010447850000,20.199,11.104,0.598,4.807,20.356,11.012,1.197,4.441,0.082,0.124,0.709,0.795
1477010447900000,20.226,11.345,0.473,4.818,20.386,11.278,1.128,4.543,0.083,0.123,0.709,0.791
1477010447950000,20.247,11.586,0.347,4.826,20.355,11.475,0.701,4.330,0.084,0.123,0.706,0.789
1477010448000000,20.261,11.828,0.220,4.830,20.416,11.749,0.731,4.441,0.085,0.123,0.704,0.786
1477010448050000,20.269,12.069,0.093,4.832,20.442,11.970,0.751,4.466,0.086,0.123,0.704,0.783
1477010448100000,20.270,12.311,-0.034,4.830,20.420,12.299,0.611,4.708,0.087,0.122,0.703,0.779
1477010448150000,20.265,12.552,-0.162,4.825,20.388,12.498,0.254,4.490,0.087,0.121,0.701,0.776
1477010448200000,20.254,12.793,-0.289,4.816,20.407,12.766,0.253,4.579,0.088,0.121,0.700,0.773
1477010448250000,20.236,13.034,-0.417,4.804,20.404,12.968,0.102,4.449,0.089,0.120,0.698,0.770
1477010448300000,20.212,13.274,-0.545,4.789,20.366,13.203,0.018,4.489,0.090,0.120,0.697,0.767
1477010448350000,20.182,13.513,-0.673,4.771,20.336,13.411,-0.115,4.407,0.091,0.120,0.696,0.764
1477010448400000,20.145,13.751,-0.801,4.749,20.306,13.710,-0.183,4.578,0.092,0.119,0.695,0.761
1477010448450000,20.102,13.988,-0.928,4.724,20.263,13.907,-0.406,4.407,0.092,0.119,0.694,0.758
1477010448500000,20.052,14.223,-1.055,4.695,20.197,14.201,-0.513,4.576,0.093,0.119,0.693,0.755
1477010448550000,19.996,14.457,-1.181,4.663,20.134,14.404,-0.694,4.444,0.094,0.118,0.691,0.752
1477010448600000,19.934,14.690,-1.307,4.628,20.016,14.699,-0.875,4.622,0.093,0.118,0.689,0.748
1477010448650000,19.865,14.920,-1.432,4.589,19.951,14.897,-0.987,4.501,0.093,0.117,0.687,0.745
1477010448700000,19.791,15.149,-1.556,4.548,19.920,15.135,-0.956,4.523,0.094,0.117,0.687,0.742
1477010448750000,19.710,15.375,-1.679,4.502,19.813,15.306,-1.409,4.143,0.094,0.116,0.684,0.739
1477010448800000,19.623,15.599,-1.801,4.454,19.777,15.509,-1.342,4.123,0.095,0.116,0.683,0.737
1477010448850000,19.530,15.820,-1.922,4.402,19.694,15.688,-1.452,4.004,0.095,0.116,0.681,0.735
1477010448900000,19.431,16.039,-2.041,4.347,19.576,15.937,-1.554,4.120,0.096,0.116,0.680,0.732
1477010448950000,19.326,16.255,-2.159,4.289,19.479,16.126,-1.633,4.051,0.097,0.116,0.679,0.729
1477010449000000,19.215,16.468,-2.276,4.227,19.366,16.328,-1.694,4.060,0.097,0.117,0.678,0.726
1477010449050000,19.098,16.678,-2.391,4.163,19.256,16.502,-1.876,3.887,0.098,0.117,0.677,0.724
1477010449100000,18.976,16.884,-2.504,4.095,19.111,16.752,-1.994,4.016,0.098,0.117,0.675,0.721
1477010449150000,18.848,17.087,-2.616,4.025,18.969,16.920,-2.334,3.700,0.098,0.118,0.673,0.718
1477010449200000,18.714,17.287,-2.725,3.951,18.767,17.205,-2.533,3.927,0.098,0.118,0.671,0.716
1477010449250000,18.575,17.482,-2.833,3.875,18.651,17.402,-2.460,3.973,0.098,0.117,0.669,0.713
1477010449300000,18.431,17.674,-2.939,3.796,18.429,17.630,-2.666,4.065,0.098,0.117,0.667,0.710
1477010449350000,18.281,17.862,-3.042,3.714,18.282,17.813,-2.740,3.977,0.097,0.116,0.665,0.708
1477010449400000,18.127,18.045,-3.143,3.629,18.157,18.014,-2.715,3.978,0.097,0.116,0.663,0.706
1477010449450000,17.967,18.225,-3.242,3.542,17.982,18.156,-2.989,3.671,0.096,0.116,0.661,0.703
1477010449500000,17.803,18.399,-3.338,3.452,17.862,18.300,-2.918,3.583,0.096,0.116,0.659,0.701
1477010449550000,17.633,18.570,-3.432,3.360,17.727,18.467,-2.984,3.463,0.096,0.116,0.658,0.698
1477010449600000,17.459,18.735,-3.524,3.265,17.523,18.677,-3.106,3.553,0.096,0.115,0.657,0.696
1477010449650000,17.281,18.896,-3.613,3.168,17.343,18.804,-3.294,3.301,0.096,0.115,0.655,0.693
1477010449700000,17.098,19.052,-3.699,3.069,17.186,18.948,-3.272,3.256,0.096,0.115,0.653,0.691
1477010449750000,16.911,19.203,-3.782,2.968,17.013,19.110,-3.372,3.157,0.096,0.115,0.652,0.689
1477010449800000,16.720,19.349,-3.863,2.865,16.796,19.240,-3.464,3.119,0.096,0.115,0.650,0.686
1477010449850000,16.525,19.489,-3.940,2.759,16.600,19.387,-3.627,2.953,0.095,0.115,0.649,0.684
1477010449900000,16.326,19.625,-4.015,2.652,16.361,19.574,-3.759,3.045,0.095,0.114,0.647,0.682
1477010449950000,16.124,19.755,-4.087,2.544,16.130,19.651,-3.985,2.740,0.095,0.114,0.644,0.680
1477010450000000,15.918,19.879,-4.156,2.433,15.921,19.809,-4.012,2.783,0.095,0.114,0.642,0.678
1477010450050000,15.708,19.998,-4.222,2.321,15.721,19.925,-4.025,2.712,0.094,0.114,0.640,0.677
1477010450100000,15.496,20.111,-4.285,2.208,15.484,20.100,-4.110,2.798,0.094,0.113,0.638,0.676
1477010450150000,15.280,20.219,-4.344,2.093,15.256,20.241,-4.240,2.675,0.094,0.113,0.636,0.676
1477010450200000,15.061,20.320,-4.401,1.978,15.082,20.374,-4.159,2.663,0.093,0.113,0.634,0.676
1477010450250000,14.840,20.416,-4.454,1.861,14.840,20.454,-4.344,2.396,0.093,0.112,0.632,0.675
1477010450300000,14.616,20.506,-4.504,1.743,14.632,20.578,-4.326,2.400,0.093,0.112,0.630,0.675
1477010450350000,14.390,20.590,-4.551,1.624,14.384,20.663,-4.509,2.146,0.092,0.112,0.628,0.674
1477010450400000,14.161,20.669,-4.595,1.504,14.145,20.740,-4.531,2.095,0.092,0.112,0.626,0.673
1477010450450000,13.930,20.741,-4.636,1.384,13.895,20.810,-4.687,1.857,0.092,0.111,0.624,0.672
1477010450500000,13.698,20.807,-4.674,1.263,13.622,20.881,-4.767,1.829,0.092,0.111,0.622,0.672
1477010450550000,13.463,20.867,-4.708,1.142,13.358,20.913,-4.966,1.486,0.092,0.111,0.620,0.670
1477010450600000,13.227,20.921,-4.739,1.020,13.124,20.953,-4.927,1.417,0.092,0.111,0.618,0.668
1477010450650000,12.990,20.969,-4.767,0.898,12.875,21.010,-5.002,1.269,0.092,0.110,0.616,0.667
1477010450700000,12.751,21.011,-4.792,0.775,12.700,21.047,-4.834,1.199,0.092,0.110,0.614,0.666
1477010450750000,12.511,21.047,-4.814,0.653,12.430,21.086,-4.970,1.007,0.092,0.110,0.613,0.664
1477010450800000,12.269,21.076,-4.832,0.531,12.191,21.129,-4.947,0.990,0.092,0.109,0.611,0.663
1477010450850000,12.028,21.100,-4.848,0.409,11.934,21.148,-5.062,0.763,0.092,0.109,0.609,0.662
1477010450900000,11.785,21.117,-4.860,0.287,11.710,21.118,-4.984,0.633,0.092,0.109,0.607,0.660
1477010450950000,11.542,21.128,-4.870,0.165,11.443,21.104,-5.092,0.403,0.092,0.109,0.605,0.658
1477010451000000,11.298,21.134,-4.876,0.044,11.247,21.097,-4.959,0.339,0.091,0.108,0.604,0.657
1477010451050000,11.054,21.133,-4.880,-0.077,10.972,21.058,-5.082,0.088,0.091,0.108,0.602,0.655
1477010451100000,10.810,21.126,-4.881,-0.197,10.783,21.020,-4.930,-0.005,0.091,0.108,0.600,0.653
1477010451150000,10.567,21.113,-4.878,-0.316,10.510,21.018,-5.000,-0.029,0.091,0.108,0.598,0.651
1477010451200000,10.323,21.094,-4.873,-0.435,10.222,21.061,-5.093,0.057,0.091,0.108,0.597,0.650
1477010451250000,10.080,21.070,-4.866,-0.552,9.956,21.044,-5.186,-0.132,0.091,0.107,0.595,0.649
1477010451300000,9.837,21.039,-4.856,-0.669,9.796,21.002,-4.957,-0.217,0.091,0.107,0.594,0.648
1477010451350000,9.594,21.003,-4.843,-0.785,9.543,20.989,-4.980,-0.247,0.091,0.107,0.592,0.648
1477010451400000,9.353,20.961,-4.827,-0.900,9.381,20.938,-4.780,-0.335,0.091,0.106,0.590,0.647
1477010451450000,9.112,20.913,-4.809,-1.014,9.139,20.896,-4.859,-0.553,0.090,0.106,0.589,0.646
1477010451500000,8.872,20.859,-4.789,-1.126,8.838,20.874,-4.990,-0.529,0.090,0.106,0.587,0.646
1477010451550000,8.633,20.800,-4.766,-1.237,8.597,20.795,-5.037,-0.784,0.090,0.106,0.586,0.645
1477010451600000,8.396,20.736,-4.741,-1.347,8.327,20.712,-5.067,-0.857,0.090,0.105,0.585,0.644
1477010451650000,8.159,20.666,-4.714,-1.455,8.069,20.634,-5.127,-1.074,0.090,0.105,0.584,0.643
1477010451700000,7.924,20.590,-4.685,-1.562,7.846,20.550,-5.046,-1.135,0.090,0.105,0.583,0.642
1477010451750000,7.691,20.510,-4.653,-1.668,7.599,20.467,-5.106,-1.380,0.090,0.104,0.582,0.641
1477010451800000,7.459,20.424,-4.620,-1.772,7.291,20.409,-5.226,-1.349,0.090,0.104,0.582,0.640
1477010451850000,7.229,20.333,-4.584,-1.874,7.026,20.314,-5.260,-1.491,0.091,0.104,0.583,0.638
1477010451900000,7.001,20.236,-4.547,-1.975,6.784,20.226,-5.210,-1.518,0.093,0.104,0.583,0.638
1477010451950000,6.775,20.135,-4.509,-2.074,6.528,20.135,-5.226,-1.634,0.094,0.103,0.584,0.637
1477010452000000,6.551,20.029,-4.468,-2.171,6.310,20.038,-5.126,-1.668,0.096,0.103,0.585,0.636
1477010452050000,6.328,19.918,-4.426,-2.266,6.064,19.946,-5.141,-1.810,0.097,0.103,0.585,0.635
1477010452100000,6.108,19.803,-4.382,-2.360,5.826,19.847,-5.095,-1.827,0.099,0.103,0.586,0.635
1477010452150000,5.890,19.682,-4.337,-2.452,5.558,19.705,-5.169,-2.119,0.102,0.102,0.588,0.633
1477010452200000,5.675,19.558,-4.291,-2.542,5.432,19.572,-4.863,-2.186,0.103,0.102,0.588,0.632
1477010452250000,5.461,19.428,-4.244,-2.630,5.201,19.423,-4.867,-2.377,0.105,0.102,0.588,0.631
1477010452300000,5.251,19.295,-4.195,-2.716,5.021,19.316,-4.724,-2.368,0.106,0.101,0.587,0.630
1477010452350000,5.042,19.157,-4.145,-2.801,4.815,19.200,-4.664,-2.393,0.107,0.101,0.587,0.629
1477010452400000,4.836,19.015,-4.094,-2.883,4.692,19.046,-4.409,-2.472,0.107,0.101,0.586,0.628
1477010452450000,4.633,18.869,-4.043,-2.964,4.456,18.894,-4.470,-2.686,0.108,0.101,0.585,0.626
1477010452500000,4.432,18.719,-3.990,-3.042,4.309,18.761,-4.295,-2.694,0.108,0.101,0.584,0.625
1477010452550000,4.234,18.565,-3.937,-3.119,4.110,18.616,-4.262,-2.738,0.108,0.100,0.583,0.624
1477010452600000,4.039,18.407,-3.883,-3.194,4.022,18.462,-3.975,-2.786,0.107,0.100,0.582,0.623
1477010452650000,3.846,18.246,-3.828,-3.266,3.806,18.287,-4.056,-3.142,0.107,0.100,0.580,0.622
1477010452700000,3.656,18.081,-3.773,-3.337,3.552,18.143,-4.175,-3.115,0.107,0.100,0.580,0.620
1477010452750000,3.469,17.912,-3.718,-3.406,3.376,17.990,-4.095,-3.093,0.107,0.100,0.579,0.619
1477010452800000,3.284,17.740,-3.662,-3.473,3.159,17.823,-4.122,-3.112,0.107,0.100,0.578,0.618
1477010452850000,3.103,17.565,-3.606,-3.538,2.942,17.639,-4.169,-3.360,0.108,0.099,0.578,0.617
1477010452900000,2.924,17.387,-3.550,-3.602,2.793,17.520,-4.034,-3.284,0.108,0.100,0.578,0.615
1477010452950000,2.748,17.205,-3.493,-3.663,2.606,17.304,-4.036,-3.592,0.108,0.100,0.578,0.614
1477010453000000,2.575,17.021,-3.437,-3.723,2.457,17.112,-3.913,-3.618,0.108,0.100,0.577,0.612
1477010453050000,2.404,16.833,-3.381,-3.780,2.274,16.945,-3.875,-3.514,0.108,0.100,0.577,0.611
1477010453100000,2.237,16.643,-3.324,-3.836,2.138,16.774,-3.742,-3.512,0.108,0.100,0.576,0.610
1477010453150000,2.072,16.450,-3.268,-3.890,1.938,16.574,-3.770,-3.553,0.108,0.100,0.576,0.609
1477010453200000,1.910,16.254,-3.212,-3.942,1.806,16.345,-3.637,-3.642,0.108,0.100,0.575,0.608
