time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010467000000,-11.910,10.796,5.167,0.338,-11.905,10.961,4.991,0.864,0.183,0.156,0.615,0.491
1477010467050000,-11.652,10.812,5.171,0.305,-11.905,10.961,4.991,0.864,0.183,0.156,0.614,0.492
1477010467100000,-11.393,10.827,5.175,0.273,-11.429,10.997,4.919,0.708,0.183,0.156,0.613,0.491
1477010467150000,-11.134,10.839,5.178,0.243,-11.429,10.997,4.919,0.708,0.184,0.156,0.613,0.491
1477010467200000,-10.875,10.851,5.182,0.214,-10.780,10.888,5.409,0.145,0.183,0.156,0.612,0.491
1477010467250000,-10.616,10.861,5.184,0.188,-10.780,10.888,5.409,0.145,0.183,0.155,0.612,0.490
1477010467300000,-10.357,10.870,5.187,0.163,-10.321,10.889,5.153,0.104,0.183,0.155,0.611,0.490
1477010467350000,-10.098,10.877,5.189,0.140,-10.321,10.889,5.153,0.104,0.183,0.155,0.611,0.489
1477010467400000,-9.838,10.884,5.191,0.118,-9.819,10.995,5.111,0.401,0.183,0.155,0.610,0.489
1477010467450000,-9.579,10.889,5.193,0.099,-9.819,10.995,5.111,0.401,0.183,0.155,0.609,0.489
1477010467500000,-9.319,10.894,5.194,0.081,-9.307,11.035,5.113,0.401,0.183,0.155,0.609,0.489
1477010467550000,-9.059,10.897,5.196,0.065,-9.307,11.035,5.113,0.401,0.183,0.155,0.608,0.488
1477010467600000,-8.799,10.900,5.197,0.050,-8.793,11.073,5.123,0.395,0.183,0.155,0.608,0.488
1477010467650000,-8.540,10.902,5.198,0.038,-8.793,11.073,5.123,0.395,0.183,0.155,0.607,0.488
1477010467700000,-8.280,10.904,5.198,0.027,-8.439,10.900,4.627,-0.269,0.183,0.155,0.607,0.487
1477010467750000,-8.020,10.905,5.199,0.018,-8.439,10.900,4.627,-0.269,0.184,0.155,0.607,0.487
1477010467800000,-7.760,10.906,5.199,0.011,-7.763,10.933,5.294,-0.083,0.184,0.155,0.606,0.487
1477010467850000,-7.500,10.906,5.200,0.005,-7.763,10.933,5.294,-0.083,0.184,0.154,0.606,0.486
1477010467900000,-7.240,10.906,5.200,0.002,-7.198,10.873,5.407,-0.243,0.184,0.154,0.605,0.486
