time,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy
1477010455200000,-2.717,7.102,-1.738,-4.899,-2.803,7.121,-2.059,-4.810,0.098,0.087,0.517,0.526
1477010455250000,-2.803,6.857,-1.730,-4.903,-2.863,6.885,-1.882,-4.927,0.097,0.087,0.516,0.525
1477010455300000,-2.890,6.612,-1.723,-4.906,-2.877,6.695,-1.652,-4.776,0.097,0.087,0.515,0.524
1477010455350000,-2.976,6.367,-1.718,-4.908,-2.911,6.485,-1.558,-4.583,0.097,0.087,0.514,0.524
1477010455400000,-3.061,6.121,-1.715,-4.909,-2.965,6.257,-1.493,-4.570,0.097,0.087,0.513,0.523
1477010455450000,-3.147,5.876,-1.713,-4.910,-3.094,5.998,-1.598,-4.741,0.097,0.087,0.512,0.522
1477010455500000,-3.233,5.630,-1.713,-4.910,-3.190,5.715,-1.658,-4.848,0.097,0.087,0.511,0.521
1477010455550000,-3.318,5.385,-1.715,-4.909,-3.296,5.466,-1.789,-4.771,0.097,0.087,0.510,0.520
1477010455600000,-3.404,5.140,-1.718,-4.907,-3.406,5.199,-1.852,-4.845,0.096,0.087,0.510,0.519
1477010455650000,-3.490,4.894,-1.723,-4.905,-3.474,4.951,-1.724,-4.932,0.096,0.087,0.509,0.518
1477010455700000,-3.577,4.649,-1.729,-4.902,-3.606,4.657,-1.862,-5.071,0.096,0.087,0.508,0.517
1477010455750000,-3.663,4.404,-1.738,-4.899,-3.706,4.405,-1.967,-4.977,0.096,0.087,0.507,0.516
1477010455800000,-3.750,4.159,-1.747,-4.894,-3.858,4.120,-2.118,-5.100,0.096,0.087,0.506,0.515
1477010455850000,-3.838,3.915,-1.759,-4.889,-3.936,3.878,-1.937,-5.145,0.096,0.086,0.505,0.515
